accountNumber,acqCountry,availableMoney,cardCVV,cardLast4Digits,cardPresent,creditLimit,currentBalance,customerId,enteredCVV,expirationDateKeyInMatch,isFraud,merchantCategoryCode,merchantCountryCode,merchantName,posConditionCode,posEntryMode,transactionAmount,transactionType,accountOpenDate_year,accountOpenDate_month,accountOpenDate_day,transactionDateTime_year,transactionDateTime_month,transactionDateTime_day,transactionDateTime_hour,transactionDateTime_minute,transactionDateTime_second,currentExpDate_year,currentExpDate_month,currentExpDate_day,dateOfLastAddressChange_year,dateOfLastAddressChange_month,dateOfLastAddressChange_day
577128169,3,4233.19,653,1547,0,5000.0,766.81,577128169,653,0,1,13,3,1201,0,2,312.06,1,2013,10,20,2016,1,18,22,19,43,2029,8,1,2013,10,20
577128169,3,2095.36,653,1547,0,5000.0,2904.64,577128169,653,0,1,13,3,1201,1,2,50.92,1,2013,10,20,2016,10,10,6,58,2,2019,2,1,2013,10,20
577128169,3,4328.91,653,1547,0,5000.0,671.09,577128169,653,0,1,13,3,1201,0,0,216.63,1,2013,10,20,2016,11,8,11,32,2,2029,12,1,2016,10,19
577128169,3,3919.47,653,1547,1,5000.0,1080.53,577128169,653,0,1,3,3,30,0,1,537.47,1,2013,10,20,2016,11,11,16,44,45,2020,11,1,2016,10,19
769532121,3,13778.72,263,0,1,15000.0,1221.28,769532121,263,0,1,4,3,522,0,1,172.9,1,2014,3,6,2016,2,27,19,12,25,2028,2,1,2014,3,6
769532121,3,11167.6,263,0,1,15000.0,3832.4,769532121,263,0,1,4,3,479,0,0,49.52,1,2014,3,6,2016,8,24,7,37,51,2022,3,1,2014,3,6
235176033,3,48139.96,859,2154,0,50000.0,1860.04,235176033,859,0,1,14,3,2471,0,4,313.0,1,2015,8,4,2016,10,26,2,38,2,2029,4,1,2015,8,4
531359192,3,6644.97,477,7466,1,7500.0,855.03,531359192,477,0,1,10,3,1237,2,1,189.94,1,2015,10,4,2016,2,14,12,21,25,2024,10,1,2015,10,4
531359192,3,6114.28,218,4652,0,7500.0,1385.72,531359192,218,0,1,10,3,1249,0,4,38.69,1,2015,10,4,2016,4,11,0,41,0,2030,7,1,2015,10,4
531359192,3,5756.57,477,7466,1,7500.0,1743.43,531359192,477,0,1,10,3,1232,0,1,66.52,1,2015,10,4,2016,4,16,21,44,37,2019,9,1,2015,10,4
531359192,3,5118.36,218,4652,0,7500.0,2381.64,531359192,218,0,1,10,3,1265,1,2,0.0,0,2015,10,4,2016,6,2,21,13,4,2031,12,1,2015,10,4
531359192,3,2134.54,218,4652,0,7500.0,5365.46,531359192,218,0,1,10,3,1264,0,0,97.11,1,2015,10,4,2016,9,19,19,18,31,2030,8,1,2015,10,4
531359192,3,2037.43,218,4652,0,7500.0,5462.57,531359192,218,0,1,10,3,1249,0,1,670.42,1,2015,10,4,2016,9,28,11,20,35,2031,10,1,2015,10,4
531359192,3,386.53,218,4652,0,7500.0,7113.47,531359192,218,0,1,10,3,1251,0,4,24.93,1,2015,10,4,2016,11,25,13,23,27,2026,4,1,2015,10,4
531359192,3,1452.69,218,4652,0,7500.0,6047.31,531359192,218,0,1,10,3,1241,0,1,42.42,1,2015,10,4,2016,11,29,7,38,3,2022,5,1,2015,10,4
247722846,3,15548.76,757,1507,1,20000.0,4451.24,247722846,757,0,1,11,3,1625,1,2,326.27,1,2015,7,28,2016,6,25,22,37,36,2028,7,1,2015,10,16
290155772,3,48866.07,732,3048,1,50000.0,1133.93,290155772,732,0,1,3,3,1535,0,2,251.18,1,2014,11,29,2016,2,14,5,32,59,2019,1,1,2014,11,29
290155772,3,47512.88,412,920,0,50000.0,2487.12,290155772,412,0,1,3,3,1535,0,2,395.31,1,2014,11,29,2016,5,19,23,34,39,2025,10,1,2016,5,8
838354216,3,5000.0,195,3050,0,5000.0,0.0,838354216,195,0,1,4,3,1503,1,2,18.96,1,2005,6,11,2016,6,9,17,5,31,2024,5,1,2005,6,11
329329907,3,4641.49,609,414,1,10000.0,5358.51,329329907,609,0,1,4,3,126,1,2,365.13,1,2012,9,10,2016,1,25,12,28,52,2021,11,1,2012,9,10
329329907,1,5646.21,609,414,0,10000.0,4353.79,329329907,609,0,1,4,1,890,0,2,155.74,1,2012,9,10,2016,3,29,11,40,32,2027,4,1,2016,2,29
329329907,3,9047.58,609,414,1,10000.0,952.42,329329907,609,0,1,4,3,1851,0,2,423.53,1,2012,9,10,2016,4,4,11,26,11,2030,4,1,2016,2,29
329329907,3,4664.48,609,414,1,10000.0,5335.52,329329907,609,0,1,4,3,294,0,2,643.86,1,2012,9,10,2016,4,16,1,37,52,2020,1,1,2016,2,29
329329907,3,3991.14,609,414,0,10000.0,6008.86,329329907,609,0,1,14,3,2475,0,2,241.0,1,2012,9,10,2016,6,23,23,19,59,2027,4,1,2016,2,29
329329907,3,9313.81,609,414,1,10000.0,686.19,329329907,609,0,1,4,3,1048,0,1,183.11,1,2012,9,10,2016,7,2,16,10,25,2019,7,1,2016,2,29
329329907,3,4236.3,609,414,0,10000.0,5763.7,329329907,609,0,1,14,3,2485,0,0,329.53,1,2012,9,10,2016,7,23,16,16,36,2023,2,1,2016,7,7
329329907,3,2739.93,609,414,1,10000.0,7260.07,329329907,609,0,1,4,3,1048,0,1,183.11,2,2012,9,10,2016,7,27,13,52,20,2019,7,1,2016,7,7
329329907,3,2611.56,609,414,1,10000.0,7388.44,329329907,609,0,1,4,3,1867,0,2,205.14,1,2012,9,10,2016,7,29,10,29,14,2030,5,1,2016,7,7
329329907,3,4482.8,609,414,1,10000.0,5517.2,329329907,609,0,1,4,3,725,2,2,124.14,1,2012,9,10,2016,10,29,8,17,40,2031,11,1,2016,7,7
329329907,3,9123.7,609,414,0,10000.0,876.3,329329907,609,0,1,14,3,2485,0,2,382.89,1,2012,9,10,2016,12,3,22,14,5,2028,2,1,2016,7,7
329329907,3,5344.2,609,414,0,10000.0,4655.8,329329907,609,0,1,17,3,1065,0,2,64.4,1,2012,9,10,2016,12,21,16,6,52,2030,11,1,2016,7,7
225784231,3,19795.34,290,4652,0,20000.0,204.66,225784231,290,0,1,14,3,2487,1,2,217.72,1,2013,2,1,2016,11,21,14,37,4,2027,9,1,2013,2,1
699654393,3,13812.22,144,8701,0,15000.0,1187.78,699654393,144,0,1,14,3,2472,0,0,411.23,1,2014,11,23,2016,7,20,4,54,17,2024,6,1,2014,11,23
545561356,3,476.32,813,5148,0,2500.0,2023.68,545561356,813,0,1,10,3,270,0,2,320.18,1,2014,4,3,2016,7,24,21,4,19,2019,4,1,2014,4,3
545561356,3,156.14,813,5148,0,2500.0,2343.86,545561356,813,0,1,10,3,270,0,2,320.18,1,2014,4,3,2016,7,24,21,5,54,2019,4,1,2014,4,3
545561356,3,-62.33,813,5148,0,2500.0,2562.33,545561356,813,0,1,10,3,270,0,2,320.18,1,2014,4,3,2016,7,24,21,6,47,2019,4,1,2014,4,3
872902427,3,236.66,231,7078,0,250.0,13.34,872902427,231,0,1,17,3,1065,0,2,41.82,1,2015,12,24,2016,12,1,2,12,39,2031,2,1,2015,12,24
414300522,3,47548.6,619,6350,1,50000.0,2451.4,414300522,619,0,1,11,3,1644,0,2,475.92,1,2015,7,12,2016,1,16,19,15,46,2020,8,1,2015,7,12
414300522,3,49338.35,619,6350,0,50000.0,661.65,414300522,619,0,1,11,3,777,0,2,304.37,1,2015,7,12,2016,11,8,13,1,57,2027,5,1,2015,7,12
753114368,3,354.55,673,8557,0,1000.0,645.45,753114368,673,0,1,14,3,2473,0,4,379.48,1,2014,11,26,2016,11,20,19,59,29,2027,2,1,2014,11,26
917454025,3,8393.22,393,8036,1,15000.0,6606.78,917454025,393,0,1,5,3,598,0,2,266.05,1,2015,9,4,2016,11,18,16,22,46,2031,8,1,2015,9,4
335334122,3,9830.54,465,5968,0,15000.0,5169.46,335334122,465,0,1,14,3,2479,0,2,168.09,1,2015,10,30,2016,1,16,6,28,29,2024,9,1,2015,10,30
335334122,3,893.12,465,5968,0,15000.0,14106.88,335334122,465,0,1,14,3,2476,0,1,123.22,1,2015,10,30,2016,2,5,0,47,20,2019,4,1,2015,10,30
335334122,3,2385.8,465,5968,0,15000.0,12614.2,335334122,465,0,1,14,3,2476,0,2,363.23,1,2015,10,30,2016,2,22,2,53,10,2024,8,1,2015,10,30
335334122,3,2022.57,465,5968,0,15000.0,12977.43,335334122,465,0,1,14,3,2477,0,2,300.77,1,2015,10,30,2016,2,22,2,59,27,2027,9,1,2015,10,30
335334122,3,5258.03,465,5968,0,15000.0,9741.97,335334122,465,0,1,14,3,2477,0,0,328.17,1,2015,10,30,2016,3,9,6,16,14,2019,1,1,2015,10,30
335334122,3,3856.2,465,5968,0,15000.0,11143.8,335334122,465,0,1,14,3,2476,0,2,25.66,1,2015,10,30,2016,3,11,19,40,31,2023,2,1,2015,10,30
335334122,3,8363.97,465,5968,0,15000.0,6636.03,335334122,465,0,1,14,3,2483,0,2,395.99,1,2015,10,30,2016,4,11,0,41,32,2019,5,1,2015,10,30
335334122,3,4612.56,465,5968,0,15000.0,10387.44,335334122,465,0,1,14,3,2473,0,4,148.06,1,2015,10,30,2016,4,21,4,55,15,2027,12,1,2015,10,30
335334122,3,2895.23,465,5968,0,15000.0,12104.77,335334122,465,0,1,14,3,2476,0,0,319.7,1,2015,10,30,2016,4,22,15,0,48,2023,8,1,2015,10,30
335334122,3,12605.05,465,5968,0,15000.0,2394.95,335334122,465,0,1,14,3,2479,0,2,568.77,1,2015,10,30,2016,6,11,9,26,2,2024,12,1,2015,10,30
335334122,3,5667.56,465,5968,0,15000.0,9332.44,335334122,465,0,1,14,3,2486,0,2,186.12,1,2015,10,30,2016,8,13,11,36,58,2022,12,1,2016,8,2
335334122,3,2088.46,465,5968,0,15000.0,12911.54,335334122,465,0,1,14,3,2476,0,0,58.56,1,2015,10,30,2016,8,26,22,13,45,2029,3,1,2016,8,22
335334122,3,8456.48,465,5968,0,15000.0,6543.52,335334122,465,0,1,14,3,2488,0,0,596.64,1,2015,10,30,2016,9,23,4,27,49,2025,10,1,2016,8,31
335334122,3,3400.87,465,5968,0,15000.0,11599.13,335334122,465,0,1,14,3,2473,0,0,604.41,1,2015,10,30,2016,10,7,16,0,46,2031,2,1,2016,8,31
335334122,3,9837.42,465,5968,0,15000.0,5162.58,335334122,465,0,1,14,3,2479,0,0,144.03,1,2015,10,30,2016,10,23,1,12,25,2021,7,1,2016,8,31
335334122,3,1718.11,465,5968,0,15000.0,13281.89,335334122,465,0,1,14,3,2479,0,0,342.78,1,2015,10,30,2016,12,19,22,47,52,2026,6,1,2016,8,31
382206914,3,14617.33,125,1450,0,15000.0,382.67,382206914,125,0,1,14,3,2475,1,1,429.08,1,2013,10,25,2016,2,14,18,40,31,2027,9,1,2013,10,25
786045088,3,6427.86,956,5532,0,7500.0,1072.14,786045088,956,0,1,14,3,2476,0,1,633.55,1,2011,10,8,2016,1,12,7,39,9,2028,11,1,2011,10,8
786045088,3,7187.67,287,9135,0,7500.0,312.33,786045088,287,0,1,14,3,2476,0,2,37.58,1,2011,10,8,2016,2,13,22,32,5,2027,11,1,2011,10,8
786045088,3,6493.17,287,9135,0,7500.0,1006.83,786045088,287,0,1,14,3,2476,0,1,68.85,1,2011,10,8,2016,5,19,23,11,25,2024,12,1,2011,10,8
786045088,3,7070.26,448,7902,0,7500.0,429.74,786045088,448,0,1,14,3,2472,0,1,54.77,1,2011,10,8,2016,8,19,5,55,32,2026,4,1,2011,10,8
786045088,3,7015.49,287,9135,0,7500.0,484.51,786045088,287,0,1,14,3,2488,0,2,190.75,1,2011,10,8,2016,8,23,8,43,29,2019,5,1,2011,10,8
786045088,3,6797.14,956,5532,0,7500.0,702.86,786045088,956,0,1,14,3,2476,0,2,25.37,1,2011,10,8,2016,9,23,12,4,4,2020,7,1,2011,10,8
786045088,3,6464.34,956,5532,0,7500.0,1035.66,786045088,956,0,1,14,3,2476,0,2,196.25,1,2011,10,8,2016,11,29,13,45,56,2020,9,1,2011,10,8
337402562,3,14355.89,583,9840,1,15000.0,644.11,337402562,583,0,1,3,3,529,0,0,197.03,1,2014,8,31,2016,1,19,14,9,16,2025,5,1,2014,8,31
738963570,3,7104.63,439,3611,1,7500.0,395.37,738963570,439,0,1,16,3,2453,2,0,448.74,1,2015,7,23,2016,1,12,10,38,55,2025,4,1,2015,7,23
144246636,3,1770.38,189,772,0,7500.0,5729.62,144246636,189,0,1,14,3,2475,0,2,130.52,1,2013,12,5,2016,10,30,11,2,33,2022,4,1,2013,12,5
483227893,3,3263.45,774,9411,0,7500.0,4236.55,483227893,774,0,1,13,3,606,0,1,218.13,1,2015,2,11,2016,12,3,17,49,5,2020,6,1,2015,2,11
767891510,1,7500.0,785,0,0,7500.0,0.0,767891510,785,0,1,14,1,2488,0,1,324.63,1,2015,10,22,2016,1,12,15,33,53,2025,8,1,2015,10,22
767891510,3,6985.03,785,0,0,7500.0,514.97,767891510,785,0,1,13,3,1201,0,2,56.75,1,2015,10,22,2016,1,28,19,15,4,2026,3,1,2015,10,22
552158878,3,4648.51,783,6512,1,5000.0,351.49,552158878,783,0,1,3,3,1534,0,0,379.48,1,2012,12,6,2016,1,5,18,48,0,2022,12,1,2012,12,6
552158878,3,2656.91,783,6512,0,5000.0,2343.09,552158878,783,0,1,3,3,1536,0,2,209.28,1,2012,12,6,2016,1,13,8,32,18,2021,11,1,2012,12,6
552158878,3,1639.98,783,6512,1,5000.0,3360.02,552158878,783,0,1,4,3,583,0,2,345.47,1,2012,12,6,2016,1,27,22,20,52,2022,12,1,2012,12,6
552158878,3,1056.96,783,6512,1,5000.0,3943.04,552158878,783,0,1,3,3,34,0,2,135.84,1,2012,12,6,2016,2,5,2,50,23,2022,4,1,2012,12,6
552158878,3,2336.9,783,6512,1,5000.0,2663.1,552158878,783,0,1,3,3,26,0,2,312.65,1,2012,12,6,2016,2,14,21,12,18,2024,6,1,2012,12,6
552158878,3,577.49,783,6512,1,5000.0,4422.51,552158878,783,0,1,3,3,29,1,0,374.12,1,2012,12,6,2016,3,14,7,45,51,2022,6,1,2012,12,6
552158878,3,1608.77,783,6512,0,5000.0,3391.23,552158878,783,0,1,3,3,30,1,2,97.06,1,2012,12,6,2016,11,30,21,47,4,2026,9,1,2016,7,11
552158878,3,2151.7,783,6512,1,5000.0,2848.3,552158878,783,0,1,3,3,30,0,2,125.59,1,2012,12,6,2016,12,26,2,18,23,2021,10,1,2016,7,11
640305543,3,3263.57,932,6168,1,5000.0,1736.43,640305543,932,0,1,5,3,156,0,2,614.3,1,2015,3,7,2016,1,26,16,32,26,2024,12,1,2015,3,7
640305543,3,2737.48,932,6168,1,5000.0,2262.52,640305543,932,0,1,4,3,1208,0,0,363.01,1,2015,3,7,2016,6,16,10,23,20,2022,1,1,2016,2,12
768476103,3,18870.9,930,395,0,20000.0,1129.1,768476103,930,0,1,14,3,2485,0,2,112.91,1,2015,5,21,2016,2,25,15,17,12,2025,6,1,2015,5,21
768476103,3,18537.46,930,395,0,20000.0,1462.54,768476103,930,0,1,14,3,2485,0,2,224.75,1,2015,5,21,2016,3,19,8,50,16,2022,5,1,2015,5,21
768476103,3,18273.0,930,395,0,20000.0,1727.0,768476103,930,0,1,14,3,2477,0,1,39.08,1,2015,5,21,2016,4,1,22,6,31,2027,8,1,2015,5,21
768476103,3,17692.63,930,395,0,20000.0,2307.37,768476103,930,0,1,14,3,2476,0,2,902.03,1,2015,5,21,2016,5,11,3,52,26,2022,1,1,2015,5,21
743751772,3,1147.53,327,6541,0,2500.0,1352.47,743751772,327,0,1,14,3,2485,0,0,204.66,1,2013,10,13,2016,5,20,16,32,2,2031,2,1,2013,10,13
743751772,3,2301.82,327,6541,0,2500.0,198.18,743751772,327,0,1,17,3,1065,0,2,148.96,1,2013,10,13,2016,7,4,4,6,4,2029,6,1,2013,10,13
401707456,3,13513.9,654,9245,0,20000.0,6486.1,401707456,654,0,1,17,3,1065,0,2,695.34,1,2015,5,19,2016,6,10,1,25,0,2020,12,1,2015,5,19
967351481,3,20000.0,437,5632,0,20000.0,0.0,967351481,437,0,1,14,3,2485,0,0,512.28,1,2011,2,28,2016,11,12,22,19,2,2020,6,1,2011,2,28
860615013,3,14416.67,804,0,0,15000.0,583.33,860615013,804,0,1,13,3,161,0,0,169.32,1,2015,10,15,2016,2,24,5,24,55,2021,12,1,2015,10,15
860615013,3,13673.72,804,0,0,15000.0,1326.28,860615013,804,0,1,13,3,160,0,0,169.02,1,2015,10,15,2016,3,7,13,25,28,2020,5,1,2015,10,15
860615013,3,10783.68,804,0,0,15000.0,4216.32,860615013,804,0,1,13,3,161,0,1,30.8,1,2015,10,15,2016,8,15,10,38,45,2031,9,1,2015,10,15
860615013,3,9898.25,804,0,0,15000.0,5101.75,860615013,804,0,1,13,3,1201,0,1,96.52,1,2015,10,15,2016,10,27,3,9,40,2021,10,1,2015,10,15
860615013,3,9265.63,804,0,0,15000.0,5734.37,860615013,804,0,1,13,3,161,1,0,113.51,1,2015,10,15,2016,12,2,16,36,20,2024,4,1,2015,10,15
167747468,3,2362.7,823,8975,1,10000.0,7637.3,167747468,823,0,1,5,3,156,0,0,47.39,1,2010,7,12,2016,6,7,6,16,22,2020,2,1,2010,7,12
167747468,3,4597.88,823,8975,1,10000.0,5402.12,167747468,823,0,1,5,3,184,0,3,1571.81,1,2010,7,12,2016,11,21,11,23,28,2025,2,1,2010,7,12
403915195,1,9379.72,856,9924,1,10000.0,620.28,403915195,856,0,1,3,1,33,0,0,264.54,1,2015,1,28,2016,6,14,7,17,5,2031,2,1,2015,1,28
403915195,3,9774.17,856,9924,0,10000.0,225.83,403915195,856,0,1,11,3,1679,1,1,211.59,1,2015,1,28,2016,7,6,17,31,20,2023,10,1,2015,1,28
645931394,3,436.32,272,478,0,5000.0,4563.68,645931394,272,0,1,14,3,2488,0,2,116.03,1,2015,4,12,2016,8,19,13,18,40,2030,1,1,2015,4,12
472314822,3,19991.87,177,8940,1,20000.0,8.13,472314822,177,0,1,4,3,292,0,2,210.56,1,2015,11,3,2016,2,9,18,12,59,2026,7,1,2015,11,3
472314822,3,19827.51,177,8940,1,20000.0,172.49,472314822,177,0,1,16,3,21,1,2,333.25,1,2015,11,3,2016,10,29,11,39,27,2029,4,1,2015,11,3
243831723,3,14629.6,315,6366,1,15000.0,370.4,243831723,315,0,1,5,3,1527,0,0,261.05,1,2015,2,15,2016,9,17,17,23,51,2019,5,1,2015,2,15
130169952,3,1513.44,829,7415,0,2500.0,986.56,130169952,829,0,1,14,3,2476,0,3,74.85,1,2015,6,12,2016,3,27,14,2,15,2019,8,1,2015,6,12
130169952,3,2340.84,332,5911,1,2500.0,159.16,130169952,332,0,1,5,3,595,0,2,465.78,1,2015,6,12,2016,12,9,7,4,46,2026,4,1,2015,6,12
355038673,3,6667.93,317,4562,1,10000.0,3332.07,355038673,317,0,1,5,3,184,0,2,99.71,1,2014,8,27,2016,4,26,5,36,20,2031,11,1,2014,8,27
552488351,3,19890.93,572,6980,1,20000.0,109.07,552488351,572,0,1,16,3,2463,0,0,70.42,1,2014,12,7,2016,1,15,23,3,16,2028,11,1,2014,12,7
552488351,3,19579.81,572,6980,1,20000.0,420.19,552488351,572,0,1,16,3,2453,1,2,177.75,1,2014,12,7,2016,1,26,23,16,41,2026,6,1,2014,12,7
552488351,3,19337.97,154,9436,1,20000.0,662.03,552488351,154,0,1,16,3,2467,0,1,42.7,1,2014,12,7,2016,2,9,17,54,6,2023,12,1,2014,12,7
552488351,3,19116.63,572,6980,1,20000.0,883.37,552488351,572,0,1,16,3,2458,1,1,3.2,1,2014,12,7,2016,2,17,23,16,4,2026,11,1,2014,12,7
552488351,3,18976.29,572,6980,1,20000.0,1023.71,552488351,572,0,1,16,3,2454,0,1,15.13,1,2014,12,7,2016,3,2,19,0,30,2019,2,1,2014,12,7
552488351,3,17597.99,572,6980,1,20000.0,2402.01,552488351,572,0,1,16,3,2458,1,0,160.41,1,2014,12,7,2016,5,8,10,27,37,2026,5,1,2014,12,7
552488351,3,17357.87,572,6980,1,20000.0,2642.13,552488351,572,0,1,16,3,2461,0,1,209.21,1,2014,12,7,2016,5,15,16,52,7,2025,2,1,2014,12,7
552488351,3,16916.41,154,9436,1,20000.0,3083.59,552488351,154,0,1,16,3,2454,1,1,20.41,1,2014,12,7,2016,6,7,8,50,2,2026,5,1,2014,12,7
552488351,3,16896.0,572,6980,1,20000.0,3104.0,552488351,572,0,1,16,3,2460,0,1,67.68,1,2014,12,7,2016,6,8,19,44,7,2028,9,1,2014,12,7
552488351,3,16681.49,572,6980,1,20000.0,3318.51,552488351,572,0,1,16,3,2466,1,1,131.59,1,2014,12,7,2016,6,25,23,38,40,2024,4,1,2014,12,7
552488351,3,15668.43,154,9436,1,20000.0,4331.57,552488351,154,0,1,16,3,2450,0,0,524.36,1,2014,12,7,2016,7,17,7,56,55,2029,9,1,2014,12,7
552488351,3,15144.07,154,9436,1,20000.0,4855.93,552488351,154,0,1,16,3,2450,0,0,524.36,2,2014,12,7,2016,7,17,7,57,5,2029,9,1,2014,12,7
552488351,3,15668.43,572,6980,1,20000.0,4331.57,552488351,572,0,1,16,3,2456,0,1,109.14,1,2014,12,7,2016,7,25,15,4,4,2019,1,1,2014,12,7
552488351,3,13874.33,154,9436,1,20000.0,6125.67,552488351,154,0,1,16,3,2466,0,1,221.69,1,2014,12,7,2016,9,7,3,11,1,2031,3,1,2014,12,7
552488351,3,13033.87,154,9436,1,20000.0,6966.13,552488351,154,0,1,16,3,2454,1,1,92.95,1,2014,12,7,2016,9,30,4,42,7,2026,5,1,2014,12,7
552488351,3,12775.27,572,6980,1,20000.0,7224.73,552488351,572,0,1,16,3,2450,0,3,13.8,1,2014,12,7,2016,10,14,22,6,13,2029,9,1,2014,12,7
552488351,3,12098.96,154,9436,1,20000.0,7901.04,552488351,154,0,1,16,3,2467,1,2,39.77,1,2014,12,7,2016,10,24,22,19,20,2019,6,1,2014,12,7
552488351,3,12051.16,154,9436,1,20000.0,7948.84,552488351,154,0,1,16,3,2450,0,1,405.29,1,2014,12,7,2016,10,30,19,10,35,2020,10,1,2014,12,7
552488351,3,11370.58,572,6980,1,20000.0,8629.42,552488351,572,0,1,16,3,2454,0,1,3.24,1,2014,12,7,2016,11,16,19,4,30,2027,8,1,2014,12,7
552488351,3,11087.65,572,6980,1,20000.0,8912.35,552488351,572,0,1,16,3,2457,0,1,249.08,1,2014,12,7,2016,12,1,2,28,31,2020,12,1,2014,12,7
552488351,3,10316.61,572,6980,1,20000.0,9683.39,552488351,572,0,1,16,3,2466,1,1,40.41,1,2014,12,7,2016,12,21,8,32,53,2029,6,1,2014,12,7
815998180,3,4973.25,561,7455,1,10000.0,5026.75,815998180,561,0,1,4,3,761,0,4,163.03,1,2011,8,19,2016,10,7,14,2,45,2022,5,1,2011,8,19
964574185,3,9714.4,893,1578,0,10000.0,285.6,964574185,893,0,1,13,3,160,2,0,51.11,1,2010,4,25,2016,8,30,20,46,2,2029,5,1,2010,4,25
964574185,3,10000.0,893,1578,0,10000.0,0.0,964574185,893,0,1,13,3,161,0,0,226.88,1,2010,4,25,2016,10,2,11,17,43,2023,4,1,2010,4,25
958429964,3,14158.11,717,6609,0,15000.0,841.89,958429964,717,0,1,14,3,2472,2,0,358.39,1,2010,9,15,2016,7,5,12,7,12,2021,12,1,2010,9,15
209195602,3,4652.45,703,7662,0,10000.0,5347.55,209195602,703,0,1,17,3,2084,0,2,334.75,1,2014,3,7,2016,9,24,16,57,2,2029,1,1,2014,3,7
697718493,3,3521.89,872,7841,0,10000.0,6478.11,697718493,872,0,1,14,3,2486,0,2,69.28,1,2015,6,27,2016,4,26,1,15,35,2027,8,1,2015,6,27
697718493,3,1770.6,872,7841,0,10000.0,8229.4,697718493,872,0,1,14,3,2479,0,1,410.57,1,2015,6,27,2016,7,19,8,13,40,2030,3,1,2016,5,15
703368588,3,4991.18,545,8074,0,5000.0,8.82,703368588,545,0,1,14,3,2471,0,1,270.12,1,2015,6,26,2016,5,12,20,25,7,2027,4,1,2015,6,26
703368588,3,4394.81,545,8074,1,5000.0,605.19,703368588,545,0,1,4,3,941,0,2,483.14,1,2015,6,26,2016,8,14,14,19,49,2029,1,1,2015,6,26
703368588,3,4267.11,715,3860,0,5000.0,732.89,703368588,715,0,1,14,3,2487,0,0,143.24,1,2015,6,26,2016,9,13,21,27,13,2022,5,1,2015,6,26
703368588,3,5000.0,545,8074,0,5000.0,0.0,703368588,545,0,1,14,3,2471,0,2,44.31,1,2015,6,26,2016,12,4,14,13,21,2019,4,1,2015,6,26
139964574,3,7500.0,574,3971,0,7500.0,0.0,139964574,574,0,1,14,3,2471,0,0,232.24,1,2013,7,3,2016,10,12,1,30,41,2030,9,1,2013,7,3
799370953,3,6485.66,717,7316,0,7500.0,1014.34,799370953,717,0,1,14,3,2471,0,0,96.67,1,2015,12,25,2016,11,20,14,14,32,2030,6,1,2015,12,25
515888928,3,1711.27,481,1521,0,2500.0,788.73,515888928,481,0,1,14,3,2488,0,2,229.99,1,2010,12,16,2016,2,5,7,9,51,2022,4,1,2010,12,16
515888928,3,350.23,481,1521,0,2500.0,2149.77,515888928,481,0,1,14,3,2473,0,2,225.29,1,2010,12,16,2016,3,11,11,30,30,2031,10,1,2010,12,16
515888928,1,1473.35,481,1521,0,2500.0,1026.65,515888928,481,0,1,14,1,2483,0,0,50.59,1,2010,12,16,2016,3,25,14,0,13,2021,12,1,2010,12,16
515888928,3,2226.15,481,1521,1,2500.0,273.85,515888928,481,0,1,11,3,1619,0,2,543.88,1,2010,12,16,2016,4,9,20,18,41,2026,9,1,2010,12,16
515888928,3,440.39,481,1521,1,2500.0,2059.61,515888928,481,0,1,11,3,1567,0,0,158.14,1,2010,12,16,2016,7,3,9,10,59,2031,6,1,2016,5,15
515888928,3,605.77,481,1521,0,2500.0,1894.23,515888928,481,0,1,14,3,2483,0,2,9.46,1,2010,12,16,2016,7,18,0,31,31,2031,1,1,2016,7,13
515888928,3,1258.33,481,1521,0,2500.0,1241.67,515888928,481,0,1,14,3,2471,0,2,528.63,1,2010,12,16,2016,8,23,0,50,25,2021,1,1,2016,8,17
515888928,3,889.17,481,1521,0,2500.0,1610.83,515888928,481,0,1,11,3,1607,0,2,255.87,1,2010,12,16,2016,9,18,17,24,10,2029,1,1,2016,8,17
515888928,3,1134.12,481,1521,1,2500.0,1365.88,515888928,481,0,1,8,3,2484,0,2,239.44,1,2010,12,16,2016,10,9,1,24,19,2019,2,1,2016,8,17
515888928,3,574.3,481,1521,1,2500.0,1925.7,515888928,481,0,1,8,3,162,0,4,92.62,1,2010,12,16,2016,11,6,16,48,25,2029,8,1,2016,8,17
515888928,3,227.72,481,1521,0,2500.0,2272.28,515888928,481,0,1,11,3,1567,0,2,74.67,1,2010,12,16,2016,12,18,23,33,57,2028,11,1,2016,8,17
515888928,3,445.47,481,1521,0,2500.0,2054.53,515888928,481,0,1,14,3,2476,0,2,79.59,1,2010,12,16,2016,12,22,10,24,40,2021,1,1,2016,8,17
586005390,3,15000.0,308,6952,0,15000.0,0.0,586005390,308,0,1,14,3,2488,0,2,187.86,1,2014,7,1,2016,4,25,4,18,41,2024,9,1,2014,7,1
200818289,3,9432.29,482,7491,1,10000.0,567.71,200818289,482,0,1,4,3,68,0,2,318.17,1,2015,10,24,2016,10,29,16,17,56,2019,2,1,2015,10,24
527298351,3,8550.86,440,1367,1,10000.0,1449.14,527298351,440,0,1,11,3,855,0,0,265.23,1,2015,11,19,2016,2,1,7,52,34,2031,6,1,2015,11,19
527298351,3,8235.5,979,6091,0,10000.0,1764.5,527298351,979,0,1,14,3,2473,1,1,350.41,1,2015,11,19,2016,2,5,17,54,1,2021,10,1,2015,11,19
